sent_id	n	tokens_used	add1_log10P	add1_perplexity	addK_log10P	addK_perplexity	token_type_sum
580	4	27	-80.145883	929.7497	-80.355462	946.5166	128.00
581	2	26	-77.231374	934.1948	-77.478365	954.8543	124.00
581	3	26	-77.193091	931.0329	-77.402670	948.4747	124.00
581	4	26	-77.193091	931.0329	-77.402670	948.4747	124.00
582	2	28	-82.836896	908.7838	-82.908763	914.1706	138.00
582	3	28	-83.099160	928.5967	-83.309222	944.7771	137.00
582	4	28	-83.098676	928.5597	-83.308254	944.7019	137.00
583	2	29	-86.087424	930.1047	-86.332268	948.3634	136.00
583	3	29	-86.051468	927.4532	-86.261047	943.0156	136.00
583	4	29	-86.051468	927.4532	-86.261047	943.0156	136.00
584	2	27	-79.874533	908.4814	-79.937046	913.3376	138.00
584	3	27	-80.146367	929.7881	-80.356429	946.5946	137.00
584	4	27	-80.145883	929.7497	-80.355462	946.5166	137.00
585	2	28	-82.831193	908.3577	-82.897561	913.3289	148.00
585	3	28	-83.099160	928.5967	-83.309222	944.7771	147.00
585	4	28	-83.098676	928.5597	-83.308254	944.7019	147.00
586	2	24	-71.307137	935.6873	-71.535925	956.4528	129.00
586	3	24	-71.287506	933.9266	-71.497085	952.8953	129.00
586	4	24	-71.287506	933.9266	-71.497085	952.8953	129.00
587	2	29	-85.778671	907.5806	-85.839748	911.9926	136.00
587	3	29	-86.051952	927.4888	-86.262014	943.0880	135.00
587	4	29	-86.051468	927.4532	-86.261047	943.0156	135.00
588	2	25	-74.269494	934.9314	-74.507615	955.6626	115.00
588	3	25	-74.240299	932.4208	-74.449877	950.5940	115.00
588	4	25	-74.240299	932.4208	-74.449877	950.5940	115.00
589	2	28	-83.119754	930.1707	-83.349977	947.9489	143.00
589	3	28	-83.098676	928.5597	-83.308254	944.7019	143.00
589	4	28	-83.098676	928.5597	-83.308254	944.7019	143.00
590	2	30	-88.752073	908.6622	-88.833355	914.3486	135.00
590	3	30	-89.004745	926.4560	-89.214807	941.5142	134.00
590	4	30	-89.004261	926.4216	-89.213839	941.4443	134.00
591	2	29	-86.080185	929.5703	-86.317839	947.2775	151.00
591	3	29	-86.051468	927.4532	-86.261047	943.0156	151.00
591	4	29	-86.051468	927.4532	-86.261047	943.0156	151.00
592	2	24	-71.306653	935.6438	-71.534958	956.3641	117.00
592	3	24	-71.287506	933.9266	-71.497085	952.8953	117.00
592	4	24	-71.287506	933.9266	-71.497085	952.8953	117.00
593	2	25	-74.262826	934.3574	-74.494493	954.5083	115.00
593	3	25	-74.240299	932.4208	-74.449877	950.5940	115.00
593	4	25	-74.240299	932.4208	-74.449877	950.5940	115.00
594	2	26	-77.209822	932.4135	-77.435719	951.2549	139.00
594	3	26	-77.193091	931.0329	-77.402670	948.4747	139.00
594	4	26	-77.193091	931.0329	-77.402670	948.4747	139.00
595	2	32	-94.639467	906.7412	-94.702957	910.8931	147.00
595	3	32	-94.910330	924.5870	-95.120391	938.6685	146.00
595	4	32	-94.909846	924.5548	-95.119424	938.6031	146.00
596	2	31	-91.705351	908.3163	-91.787119	913.8498	151.00
596	3	31	-91.957537	925.4909	-92.167599	940.0444	150.00
596	4	31	-91.957053	925.4577	-92.166632	939.9768	150.00
597	2	24	-71.317103	936.5823	-71.555468	958.2478	112.00
597	3	24	-71.287506	933.9266	-71.497085	952.8953	112.00
597	4	24	-71.287506	933.9266	-71.497085	952.8953	112.00
598	2	28	-83.145563	932.1470	-83.400947	951.9305	118.00
598	3	28	-83.098676	928.5597	-83.308254	944.7019	118.00
598	4	28	-83.098676	928.5597	-83.308254	944.7019	118.00
599	2	28	-82.836489	908.7533	-82.908094	914.1203	141.00
599	3	28	-83.099160	928.5967	-83.309222	944.7771	140.00
599	4	28	-83.098676	928.5597	-83.308254	944.7019	140.00
600	2	26	-77.209822	932.4135	-77.435719	951.2549	139.00
600	3	26	-77.193091	931.0329	-77.402670	948.4747	139.00
600	4	26	-77.193091	931.0329	-77.402670	948.4747	139.00
601	2	26	-77.227585	933.8814	-77.470949	954.2274	126.00
601	3	26	-77.193091	931.0329	-77.402670	948.4747	126.00
601	4	26	-77.193091	931.0329	-77.402670	948.4747	126.00
602	2	28	-83.139859	931.7098	-83.389744	951.0540	133.00
602	3	28	-83.098676	928.5597	-83.308254	944.7019	133.00
602	4	28	-83.098676	928.5597	-83.308254	944.7019	133.00
603	2	27	-80.184166	932.7901	-80.431158	952.6465	134.00
603	3	27	-80.145883	929.7497	-80.355462	946.5166	134.00
603	4	27	-80.145883	929.7497	-80.355462	946.5166	134.00
604	2	29	-85.503000	887.9312	-85.412762	881.5920	134.00
604	3	29	-85.751406	905.6180	-85.785860	908.0988	133.00
604	4	29	-85.750922	905.5832	-85.784893	908.0291	133.00
605	2	28	-83.131658	931.0817	-83.373402	949.7767	142.00
605	3	28	-83.098676	928.5597	-83.308254	944.7019	142.00
605	4	28	-83.098676	928.5597	-83.308254	944.7019	142.00
606	2	27	-79.873087	908.3693	-79.934165	913.1133	134.00
606	3	27	-80.146367	929.7881	-80.356429	946.5946	133.00
606	4	27	-80.145883	929.7497	-80.355462	946.5166	133.00
607	2	29	-85.782079	907.8262	-85.846598	912.4888	133.00
607	3	29	-86.051952	927.4888	-86.262014	943.0880	132.00
607	4	29	-86.051468	927.4532	-86.261047	943.0156	132.00
608	2	28	-82.831672	908.3934	-82.898509	913.4001	141.00
608	3	28	-83.099160	928.5967	-83.309222	944.7771	140.00
608	4	28	-83.098676	928.5597	-83.308254	944.7019	140.00
609	2	29	-85.777704	907.5109	-85.837816	911.8527	141.00
609	3	29	-86.051952	927.4888	-86.262014	943.0880	140.00
609	4	29	-86.051468	927.4532	-86.261047	943.0156	140.00
610	2	26	-77.214171	932.7726	-77.444399	951.9864	126.00
610	3	26	-77.193091	931.0329	-77.402670	948.4747	126.00
610	4	26	-77.193091	931.0329	-77.402670	948.4747	126.00
611	2	29	-85.791648	908.5162	-85.865517	913.8605	130.00
611	3	29	-86.051952	927.4888	-86.262014	943.0880	129.00
611	4	29	-86.051468	927.4532	-86.261047	943.0156	129.00
612	2	26	-77.214651	932.8123	-77.445353	952.0668	127.00
612	3	26	-77.193091	931.0329	-77.402670	948.4747	127.00
612	4	26	-77.193091	931.0329	-77.402670	948.4747	127.00
613	2	29	-86.087897	930.1397	-86.333193	948.4330	128.00
613	3	29	-86.051468	927.4532	-86.261047	943.0156	128.00
613	4	29	-86.051468	927.4532	-86.261047	943.0156	128.00
614	2	29	-85.802662	909.3111	-85.887310	915.4431	137.00
614	3	29	-86.051952	927.4888	-86.262014	943.0880	136.00
614	4	29	-86.051468	927.4532	-86.261047	943.0156	136.00
615	2	24	-71.308100	935.7737	-71.537838	956.6284	106.00
615	3	24	-71.287506	933.9266	-71.497085	952.8953	106.00
615	4	24	-71.287506	933.9266	-71.497085	952.8953	106.00
616	2	30	-89.040700	929.0163	-89.286026	946.6749	139.00
616	3	30	-89.004261	926.4216	-89.213839	941.4443	139.00
616	4	30	-89.004261	926.4216	-89.213839	941.4443	139.00
617	2	25	-74.264258	934.4807	-74.497316	954.7566	115.00
617	3	25	-74.240299	932.4208	-74.449877	950.5940	115.00
617	4	25	-74.240299	932.4208	-74.449877	950.5940	115.00
618	2	28	-82.545942	887.2977	-82.451616	880.4416	142.00
618	3	28	-83.099644	928.6336	-83.310189	944.8522	140.00
618	4	28	-83.098676	928.5597	-83.308254	944.7019	140.00
619	2	32	-94.650025	907.4303	-94.723892	912.2663	155.00
619	3	32	-94.910330	924.5870	-95.120391	938.6685	154.00
619	4	32	-94.909846	924.5548	-95.119424	938.6031	154.00
620	2	27	-80.169855	931.6523	-80.402948	950.3574	123.00
620	3	27	-80.145883	929.7497	-80.355462	946.5166	123.00
620	4	27	-80.145883	929.7497	-80.355462	946.5166	123.00
621	2	31	-91.703494	908.1910	-91.783557	913.6080	144.00
621	3	31	-91.957537	925.4909	-92.167599	940.0444	143.00
621	4	31	-91.957053	925.4577	-92.166632	939.9768	143.00
622	2	24	-71.308100	935.7737	-71.537838	956.6284	120.00
622	3	24	-71.287506	933.9266	-71.497085	952.8953	120.00
622	4	24	-71.287506	933.9266	-71.497085	952.8953	120.00
623	2	33	-97.611420	907.6571	-97.693673	912.8814	161.00
623	3	33	-97.863122	923.7387	-98.073184	937.3778	160.00
623	4	33	-97.862638	923.7075	-98.072217	937.3145	160.00
624	2	29	-86.076407	929.2915	-86.310465	946.7230	130.00
624	3	29	-86.051468	927.4532	-86.261047	943.0156	130.00
624	4	29	-86.051468	927.4532	-86.261047	943.0156	130.00
625	2	27	-80.164550	931.2309	-80.392379	949.5012	138.00
625	3	27	-80.145883	929.7497	-80.355462	946.5166	138.00
625	4	27	-80.145883	929.7497	-80.355462	946.5166	138.00
626	2	28	-82.831700	908.3956	-82.898621	913.4084	139.00
626	3	28	-83.099160	928.5967	-83.309222	944.7771	138.00
626	4	28	-83.098676	928.5597	-83.308254	944.7019	138.00
627	2	26	-77.222289	933.4435	-77.460416	953.3377	134.00
627	3	26	-77.193091	931.0329	-77.402670	948.4747	134.00
627	4	26	-77.193091	931.0329	-77.402670	948.4747	134.00
628	2	27	-80.165513	931.3074	-80.394294	949.6563	134.00
628	3	27	-80.145883	929.7497	-80.355462	946.5166	134.00
628	4	27	-80.145883	929.7497	-80.355462	946.5166	134.00
629	2	30	-89.040216	928.9818	-89.285061	946.6048	146.00
629	3	30	-89.004261	926.4216	-89.213839	941.4443	146.00
629	4	30	-89.004261	926.4216	-89.213839	941.4443	146.00
630	2	27	-79.880329	908.9306	-79.948612	914.2389	126.00
630	3	27	-80.146367	929.7881	-80.356429	946.5946	125.00
630	4	27	-80.145883	929.7497	-80.355462	946.5166	125.00
631	2	25	-74.270379	935.0076	-74.509227	955.8046	116.00
631	3	25	-74.240299	932.4208	-74.449877	950.5940	116.00
631	4	25	-74.240299	932.4208	-74.449877	950.5940	116.00
632	2	29	-85.791648	908.5162	-85.865515	913.8603	136.00
632	3	29	-86.051952	927.4888	-86.262014	943.0880	135.00
632	4	29	-86.051468	927.4532	-86.261047	943.0156	135.00
633	2	27	-79.874051	908.4441	-79.936087	913.2629	130.00
633	3	27	-80.146367	929.7881	-80.356429	946.5946	129.00
633	4	27	-80.145883	929.7497	-80.355462	946.5166	129.00
634	2	24	-71.316223	936.5032	-71.553874	958.1013	131.00
634	3	24	-71.287506	933.9266	-71.497085	952.8953	131.00
634	4	24	-71.287506	933.9266	-71.497085	952.8953	131.00
635	2	27	-80.171778	931.8052	-80.406768	950.6671	134.00
635	3	27	-80.145883	929.7497	-80.355462	946.5166	134.00
635	4	27	-80.145883	929.7497	-80.355462	946.5166	134.00
636	2	28	-83.135598	931.3834	-83.381406	950.4021	129.00
636	3	28	-83.098676	928.5597	-83.308254	944.7019	129.00
636	4	28	-83.098676	928.5597	-83.308254	944.7019	129.00
637	2	29	-85.813997	910.1298	-85.909434	917.0527	142.00
637	3	29	-86.051952	927.4888	-86.262014	943.0880	141.00
637	4	29	-86.051468	927.4532	-86.261047	943.0156	141.00
638	2	26	-77.219465	933.2101	-77.454924	952.8741	133.00
638	3	26	-77.193091	931.0329	-77.402670	948.4747	133.00
638	4	26	-77.193091	931.0329	-77.402670	948.4747	133.00
639	2	26	-77.212720	932.6528	-77.441501	951.7421	136.00
639	3	26	-77.193091	931.0329	-77.402670	948.4747	136.00
639	4	26	-77.193091	931.0329	-77.402670	948.4747	136.00
640	2	29	-86.077363	929.3621	-86.312355	946.8651	142.00
640	3	29	-86.051468	927.4532	-86.261047	943.0156	142.00
640	4	29	-86.051468	927.4532	-86.261047	943.0156	142.00
641	2	26	-77.215136	932.8524	-77.446323	952.1486	136.00
641	3	26	-77.193091	931.0329	-77.402670	948.4747	136.00
641	4	26	-77.193091	931.0329	-77.402670	948.4747	136.00
642	2	23	-68.353861	937.3613	-68.582165	959.0324	124.00
642	3	23	-68.334714	935.5662	-68.544292	955.4030	124.00
642	4	23	-68.334714	935.5662	-68.544292	955.4030	124.00
643	2	28	-83.133181	931.1983	-83.376579	950.0248	132.00
643	3	28	-83.098676	928.5597	-83.308254	944.7019	132.00
643	4	28	-83.098676	928.5597	-83.308254	944.7019	132.00
644	2	30	-88.443411	887.3883	-88.341188	880.4532	150.00
644	3	30	-89.005229	926.4905	-89.215774	941.5841	148.00
644	4	30	-89.004261	926.4216	-89.213839	941.4443	148.00
645	2	24	-71.304237	935.4270	-71.530134	955.9216	118.00
645	3	24	-71.287506	933.9266	-71.497085	952.8953	118.00
645	4	24	-71.287506	933.9266	-71.497085	952.8953	118.00
646	2	26	-77.211758	932.5733	-77.439588	951.5809	132.00
646	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
646	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
647	2	27	-80.173149	931.9141	-80.409352	950.8766	127.00
647	3	27	-80.145883	929.7497	-80.355462	946.5166	127.00
647	4	27	-80.145883	929.7497	-80.355462	946.5166	127.00
648	2	27	-79.879842	908.8928	-79.947632	914.1625	126.00
648	3	27	-80.146367	929.7881	-80.356429	946.5946	125.00
648	4	27	-80.145883	929.7497	-80.355462	946.5166	125.00
649	2	24	-71.318070	936.6693	-71.557402	958.4256	126.00
649	3	24	-71.287506	933.9266	-71.497085	952.8953	126.00
649	4	24	-71.287506	933.9266	-71.497085	952.8953	126.00
650	2	26	-77.224222	933.6033	-77.464274	953.6635	126.00
650	3	26	-77.193091	931.0329	-77.402670	948.4747	126.00
650	4	26	-77.193091	931.0329	-77.402670	948.4747	126.00
651	2	29	-85.789689	908.3749	-85.861556	913.5731	142.00
651	3	29	-86.051952	927.4888	-86.262014	943.0880	141.00
651	4	29	-86.051468	927.4532	-86.261047	943.0156	141.00
652	2	25	-74.257997	933.9419	-74.484859	953.6618	135.00
652	3	25	-74.240299	932.4208	-74.449877	950.5940	135.00
652	4	25	-74.240299	932.4208	-74.449877	950.5940	135.00
653	2	28	-82.836438	908.7496	-82.907897	914.1055	130.00
653	3	28	-83.099160	928.5967	-83.309222	944.7771	129.00
653	4	28	-83.098676	928.5597	-83.308254	944.7019	129.00
654	2	31	-91.405287	888.2959	-91.311926	882.1572	150.00
654	3	31	-91.958021	925.5242	-92.168566	940.1119	148.00
654	4	31	-91.957053	925.4577	-92.166632	939.9768	148.00
655	2	26	-77.220356	933.2837	-77.456558	953.0120	118.00
655	3	26	-77.193091	931.0329	-77.402670	948.4747	118.00
655	4	26	-77.193091	931.0329	-77.402670	948.4747	118.00
656	2	26	-77.220356	933.2837	-77.456560	953.0122	114.00
656	3	26	-77.193091	931.0329	-77.402670	948.4747	114.00
656	4	26	-77.193091	931.0329	-77.402670	948.4747	114.00
657	2	28	-83.120240	930.2079	-83.350953	948.0249	143.00
657	3	28	-83.098676	928.5597	-83.308254	944.7019	143.00
657	4	28	-83.098676	928.5597	-83.308254	944.7019	143.00
658	2	25	-74.261377	934.2327	-74.491600	954.2540	129.00
658	3	25	-74.240299	932.4208	-74.449877	950.5940	129.00
658	4	25	-74.240299	932.4208	-74.449877	950.5940	129.00
659	2	25	-73.969434	909.4469	-74.032437	914.7396	126.00
659	3	25	-74.240782	932.4623	-74.450844	950.6787	125.00
659	4	25	-74.240299	932.4208	-74.449877	950.5940	125.00
660	2	30	-89.047445	929.4973	-89.299450	947.6508	150.00
660	3	30	-89.004261	926.4216	-89.213839	941.4443	150.00
660	4	30	-89.004261	926.4216	-89.213839	941.4443	150.00
661	2	28	-83.118786	930.0966	-83.348043	947.7981	131.00
661	3	28	-83.098676	928.5597	-83.308254	944.7019	131.00
661	4	28	-83.098676	928.5597	-83.308254	944.7019	131.00
662	2	26	-77.210790	932.4934	-77.437654	951.4179	141.00
662	3	26	-77.193091	931.0329	-77.402670	948.4747	141.00
662	4	26	-77.193091	931.0329	-77.402670	948.4747	141.00
663	2	27	-79.880315	908.9295	-79.948555	914.2345	141.00
663	3	27	-80.146367	929.7881	-80.356429	946.5946	140.00
663	4	27	-80.145883	929.7497	-80.355462	946.5166	140.00
664	2	29	-85.787858	908.2429	-85.858099	913.3224	148.00
664	3	29	-86.051952	927.4888	-86.262014	943.0880	147.00
664	4	29	-86.051468	927.4532	-86.261047	943.0156	147.00
665	2	30	-88.739216	907.7659	-88.808055	912.5749	151.00
665	3	30	-89.004745	926.4560	-89.214807	941.5142	150.00
665	4	30	-89.004261	926.4216	-89.213839	941.4443	150.00
666	2	30	-89.028720	928.1624	-89.262307	944.9531	146.00
666	3	30	-89.004261	926.4216	-89.213839	941.4443	146.00
666	4	30	-89.004261	926.4216	-89.213839	941.4443	146.00
667	2	28	-83.131654	931.0814	-83.373387	949.7755	142.00
667	3	28	-83.098676	928.5597	-83.308254	944.7019	142.00
667	4	28	-83.098676	928.5597	-83.308254	944.7019	142.00
668	2	26	-77.235636	934.5475	-77.486708	955.5601	119.00
668	3	26	-77.193091	931.0329	-77.402670	948.4747	119.00
668	4	26	-77.193091	931.0329	-77.402670	948.4747	119.00
669	2	27	-79.875014	908.5187	-79.938002	913.4121	134.00
669	3	27	-80.146367	929.7881	-80.356429	946.5946	133.00
669	4	27	-80.145883	929.7497	-80.355462	946.5166	133.00
670	2	30	-88.751592	908.6286	-88.832398	914.2815	147.00
670	3	30	-89.004745	926.4560	-89.214807	941.5142	146.00
670	4	30	-89.004261	926.4216	-89.213839	941.4443	146.00
671	2	28	-83.116375	929.9122	-83.343239	947.4237	139.00
671	3	28	-83.098676	928.5597	-83.308254	944.7019	139.00
671	4	28	-83.098676	928.5597	-83.308254	944.7019	139.00
672	2	26	-77.213688	932.7328	-77.443438	951.9054	129.00
672	3	26	-77.193091	931.0329	-77.402670	948.4747	129.00
672	4	26	-77.193091	931.0329	-77.402670	948.4747	129.00
673	2	25	-74.258481	933.9836	-74.485829	953.7469	126.00
673	3	25	-74.240299	932.4208	-74.449877	950.5940	126.00
673	4	25	-74.240299	932.4208	-74.449877	950.5940	126.00
674	2	25	-74.269496	934.9316	-74.507623	955.6634	132.00
674	3	25	-74.240299	932.4208	-74.449877	950.5940	132.00
674	4	25	-74.240299	932.4208	-74.449877	950.5940	132.00
675	2	24	-71.304721	935.4704	-71.531102	956.0103	115.00
675	3	24	-71.287506	933.9266	-71.497085	952.8953	115.00
675	4	24	-71.287506	933.9266	-71.497085	952.8953	115.00
676	2	25	-74.268047	934.8069	-74.504732	955.4089	108.00
676	3	25	-74.240299	932.4208	-74.449877	950.5940	108.00
676	4	25	-74.240299	932.4208	-74.449877	950.5940	108.00
677	2	30	-88.751109	908.5949	-88.831433	914.2138	155.00
677	3	30	-89.004745	926.4560	-89.214807	941.5142	154.00
677	4	30	-89.004261	926.4216	-89.213839	941.4443	154.00
678	2	27	-80.178942	932.3746	-80.420906	951.8139	137.00
678	3	27	-80.145883	929.7497	-80.355462	946.5166	137.00
678	4	27	-80.145883	929.7497	-80.355462	946.5166	137.00
679	2	29	-85.788266	908.2723	-85.858768	913.3709	148.00
679	3	29	-86.051952	927.4888	-86.262014	943.0880	147.00
679	4	29	-86.051468	927.4532	-86.261047	943.0156	147.00
680	2	27	-80.177083	932.2268	-80.417337	951.5243	130.00
680	3	27	-80.145883	929.7497	-80.355462	946.5166	130.00
680	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
681	2	29	-86.085897	929.9920	-86.329077	948.1231	142.00
681	3	29	-86.051468	927.4532	-86.261047	943.0156	142.00
681	4	29	-86.051468	927.4532	-86.261047	943.0156	142.00
682	2	28	-82.826847	908.0331	-82.888892	912.6780	139.00
682	3	28	-83.099160	928.5967	-83.309222	944.7771	138.00
682	4	28	-83.098676	928.5597	-83.308254	944.7019	138.00
683	2	28	-83.115891	929.8752	-83.342271	947.3483	141.00
683	3	28	-83.098676	928.5597	-83.308254	944.7019	141.00
683	4	28	-83.098676	928.5597	-83.308254	944.7019	141.00
684	2	30	-88.735838	907.5306	-88.801323	912.1034	148.00
684	3	30	-89.004745	926.4560	-89.214807	941.5142	147.00
684	4	30	-89.004261	926.4216	-89.213839	941.4443	147.00
685	2	28	-83.115891	929.8752	-83.342271	947.3483	147.00
685	3	28	-83.098676	928.5597	-83.308254	944.7019	147.00
685	4	28	-83.098676	928.5597	-83.308254	944.7019	147.00
686	2	26	-76.930828	909.6577	-77.002211	915.4266	144.00
686	3	26	-77.193575	931.0728	-77.403637	948.5560	143.00
686	4	26	-77.193091	931.0329	-77.402670	948.4747	143.00
687	2	25	-73.968950	909.4064	-74.031469	914.6581	137.00
687	3	25	-74.240782	932.4623	-74.450844	950.6787	136.00
687	4	25	-74.240299	932.4208	-74.449877	950.5940	136.00
688	2	31	-91.698681	907.8665	-91.773991	912.9591	150.00
688	3	31	-91.957537	925.4909	-92.167599	940.0444	149.00
688	4	31	-91.957053	925.4577	-92.166632	939.9768	149.00
689	2	32	-94.650508	907.4619	-94.724857	912.3296	153.00
689	3	32	-94.910330	924.5870	-95.120391	938.6685	152.00
689	4	32	-94.909846	924.5548	-95.119424	938.6031	152.00
690	2	26	-77.222770	933.4833	-77.461372	953.4185	120.00
690	3	26	-77.193091	931.0329	-77.402670	948.4747	120.00
690	4	26	-77.193091	931.0329	-77.402670	948.4747	120.00
691	2	31	-91.694334	907.5734	-91.765318	912.3711	156.00
691	3	31	-91.957537	925.4909	-92.167599	940.0444	155.00
691	4	31	-91.957053	925.4577	-92.166632	939.9768	155.00
692	2	26	-77.233222	934.3477	-77.481893	955.1527	129.00
692	3	26	-77.193091	931.0329	-77.402670	948.4747	129.00
692	4	26	-77.193091	931.0329	-77.402670	948.4747	129.00
693	2	27	-79.885468	909.3290	-79.958531	915.0126	132.00
693	3	27	-80.146367	929.7881	-80.356429	946.5946	131.00
693	4	27	-80.145883	929.7497	-80.355462	946.5166	131.00
694	2	28	-82.826363	907.9969	-82.887925	912.6054	139.00
694	3	28	-83.099160	928.5967	-83.309222	944.7771	138.00
694	4	28	-83.098676	928.5597	-83.308254	944.7019	138.00
695	2	24	-71.312917	936.2063	-71.547426	957.5087	126.00
695	3	24	-71.287506	933.9266	-71.497085	952.8953	126.00
695	4	24	-71.287506	933.9266	-71.497085	952.8953	126.00
696	2	26	-77.236603	934.6275	-77.488640	955.7236	140.00
696	3	26	-77.193091	931.0329	-77.402670	948.4747	140.00
696	4	26	-77.193091	931.0329	-77.402670	948.4747	140.00
697	2	26	-77.213201	932.6926	-77.442458	951.8227	121.00
697	3	26	-77.193091	931.0329	-77.402670	948.4747	121.00
697	4	26	-77.193091	931.0329	-77.402670	948.4747	121.00
698	2	28	-82.836438	908.7496	-82.907897	914.1055	137.00
698	3	28	-83.099160	928.5967	-83.309222	944.7771	136.00
698	4	28	-83.098676	928.5597	-83.308254	944.7019	136.00
699	2	31	-91.981992	927.1735	-92.216050	943.4335	148.00
699	3	31	-91.957053	925.4577	-92.166632	939.9768	148.00
699	4	31	-91.957053	925.4577	-92.166632	939.9768	148.00
700	2	24	-71.308100	935.7737	-71.537838	956.6284	111.00
700	3	24	-71.287506	933.9266	-71.497085	952.8953	111.00
700	4	24	-71.287506	933.9266	-71.497085	952.8953	111.00
701	2	27	-79.882197	909.0754	-79.952215	914.5199	129.00
701	3	27	-80.146367	929.7881	-80.356429	946.5946	128.00
701	4	27	-80.145883	929.7497	-80.355462	946.5166	128.00
702	2	31	-91.401032	888.0152	-91.303612	881.6127	149.00
702	3	31	-91.958021	925.5242	-92.168566	940.1119	147.00
702	4	31	-91.957053	925.4577	-92.166632	939.9768	147.00
703	2	25	-74.269015	934.8902	-74.506667	955.5792	122.00
703	3	25	-74.240299	932.4208	-74.449877	950.5940	122.00
703	4	25	-74.240299	932.4208	-74.449877	950.5940	122.00
704	2	26	-76.916516	908.5055	-76.974001	913.1424	118.00
704	3	26	-76.892545	906.5788	-76.926516	909.3104	118.00
704	4	26	-76.892545	906.5788	-76.926516	909.3104	118.00
705	2	28	-83.143715	932.0053	-83.397419	951.6544	132.00
705	3	28	-83.098676	928.5597	-83.308254	944.7019	132.00
705	4	28	-83.098676	928.5597	-83.308254	944.7019	132.00
706	2	28	-83.132138	931.1184	-83.374352	949.8509	142.00
706	3	28	-83.098676	928.5597	-83.308254	944.7019	142.00
706	4	28	-83.098676	928.5597	-83.308254	944.7019	142.00
707	2	29	-85.792505	908.5780	-85.867018	913.9694	145.00
707	3	29	-86.051952	927.4888	-86.262014	943.0880	144.00
707	4	29	-86.051468	927.4532	-86.261047	943.0156	144.00
708	2	25	-74.269012	934.8900	-74.506656	955.5782	116.00
708	3	25	-74.240299	932.4208	-74.449877	950.5940	116.00
708	4	25	-74.240299	932.4208	-74.449877	950.5940	116.00
709	2	28	-82.829286	908.2152	-82.893806	913.0468	135.00
709	3	28	-83.099160	928.5967	-83.309222	944.7771	134.00
709	4	28	-83.098676	928.5597	-83.308254	944.7019	134.00
710	2	25	-74.257514	933.9004	-74.483894	953.5770	128.00
710	3	25	-74.240299	932.4208	-74.449877	950.5940	128.00
710	4	25	-74.240299	932.4208	-74.449877	950.5940	128.00
711	2	26	-76.922226	908.9650	-76.985227	914.0507	122.00
711	3	26	-77.193575	931.0728	-77.403637	948.5560	121.00
711	4	26	-77.193091	931.0329	-77.402670	948.4747	121.00
712	2	27	-80.171303	931.7674	-80.405837	950.5916	132.00
712	3	27	-80.145883	929.7497	-80.355462	946.5166	132.00
712	4	27	-80.145883	929.7497	-80.355462	946.5166	132.00
713	2	24	-71.307137	935.6873	-71.535925	956.4528	126.00
713	3	24	-71.287506	933.9266	-71.497085	952.8953	126.00
713	4	24	-71.287506	933.9266	-71.497085	952.8953	126.00
714	2	25	-74.270946	935.0564	-74.510517	955.9181	133.00
714	3	25	-74.240299	932.4208	-74.449877	950.5940	133.00
714	4	25	-74.240299	932.4208	-74.449877	950.5940	133.00
715	2	26	-77.218502	933.1305	-77.453011	952.7127	135.00
715	3	26	-77.193091	931.0329	-77.402670	948.4747	135.00
715	4	26	-77.193091	931.0329	-77.402670	948.4747	135.00
716	2	27	-80.174599	932.0294	-80.412250	951.1116	115.00
716	3	27	-80.145883	929.7497	-80.355462	946.5166	115.00
716	4	27	-80.145883	929.7497	-80.355462	946.5166	115.00
717	2	27	-79.882197	909.0754	-79.952215	914.5199	138.00
717	3	27	-80.146367	929.7881	-80.356429	946.5946	137.00
717	4	27	-80.145883	929.7497	-80.355462	946.5166	137.00
718	2	27	-80.164063	931.1923	-80.391401	949.4220	116.00
718	3	27	-80.145883	929.7497	-80.355462	946.5166	116.00
718	4	27	-80.145883	929.7497	-80.355462	946.5166	116.00
719	2	25	-73.967502	909.2851	-74.028581	914.4147	131.00
719	3	25	-74.240782	932.4623	-74.450844	950.6787	130.00
719	4	25	-74.240299	932.4208	-74.449877	950.5940	130.00
720	2	24	-71.319517	936.7992	-71.560283	958.6905	117.00
720	3	24	-71.287506	933.9266	-71.497085	952.8953	117.00
720	4	24	-71.287506	933.9266	-71.497085	952.8953	117.00
721	2	27	-80.181278	932.5604	-80.425418	952.1803	126.00
721	3	27	-80.145883	929.7497	-80.355462	946.5166	126.00
721	4	27	-80.145883	929.7497	-80.355462	946.5166	126.00
722	2	29	-86.085490	929.9619	-86.328406	948.0726	140.00
722	3	29	-86.051468	927.4532	-86.261047	943.0156	140.00
722	4	29	-86.051468	927.4532	-86.261047	943.0156	140.00
723	2	25	-74.260409	934.1494	-74.489666	954.0840	117.00
723	3	25	-74.240299	932.4208	-74.449877	950.5940	117.00
723	4	25	-74.240299	932.4208	-74.449877	950.5940	117.00
724	2	28	-83.125053	930.5761	-83.360523	948.7713	134.00
724	3	28	-83.098676	928.5597	-83.308254	944.7019	134.00
724	4	28	-83.098676	928.5597	-83.308254	944.7019	134.00
725	2	29	-86.081634	929.6772	-86.320728	947.4948	145.00
725	3	29	-86.051468	927.4532	-86.261047	943.0156	145.00
